"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"WealthPerception.nlogo"
"gatsby"
"12/14/2025 14:51:12:458 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","sigma","taxrate","wealth_change?","network_change?","tax_change?","minimal_degree","rewiring_frequency","efficiency","efficiency_only_expected?","tax_change_increment","stop_tick","link_creation","wealth_generation","link_removal","layout?","network_generation","quantile_fit","mass_simulation_speedup?","time_lag","wealth_diff_type","mu","N","homophily_strength","all_know_mean_wealth?","friends_of_friends_first?","[step]","gini [wealth] of turtles","immobility_top20","immobility_bottom20","long_term_growth_factor"
"1004","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6175705662348623","0.79","0.63","1.0093451889584153"
"1003","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6495769132503459","0.81","0.66","1.0097171887089817"
"1006","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6496818566406073","0.765","0.68","1.010212308866315"
"1007","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6436312446987302","0.8","0.655","1.0101992044494275"
"1009","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.5960184171299183","0.805","0.68","1.0094446182630261"
"1008","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6022301706407898","0.78","0.655","1.009495761070572"
"1010","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.620249358224144","0.755","0.66","1.0094387593314986"
"1012","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.5879493501697646","0.77","0.645","1.0087949470386584"
"1011","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6103846224074674","0.785","0.685","1.0091429819199467"
"1015","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6318178183397785","0.8","0.655","1.0100877793804222"
"1013","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6725496023992386","0.795","0.62","1.009904183418963"
"1016","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.616309113804991","0.81","0.68","1.0091167170598747"
"1014","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.5983507823482235","0.825","0.71","1.0093561558931952"
"1017","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.609814368182767","0.795","0.675","1.0088751573135961"
"1019","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6948150408323979","0.82","0.675","1.0113495739048715"
"1018","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6514510367845274","0.77","0.615","1.009975916816173"
"1020","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6359644935633881","0.8","0.71","1.0091255637881404"
"1022","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6569264839868703","0.79","0.705","1.0099899166445865"
"1021","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6072185024772858","0.81","0.67","1.008550229094374"
"1025","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6603825431859518","0.815","0.64","1.009612881048964"
"1023","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6366056896343206","0.75","0.66","1.0094059936495505"
"1026","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.634891798811809","0.775","0.675","1.0094756063305808"
"1028","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6458701992359013","0.8","0.685","1.0098518298130066"
"1029","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6403245004617499","0.78","0.7","1.0093123366994252"
"1024","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6271811564488212","0.795","0.65","1.0097648390908762"
"1027","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6438314155771201","0.8","0.625","1.010920511384399"
"1030","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6557189101664962","0.8","0.655","1.0097264981193403"
"1031","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6214888837467065","0.765","0.675","1.0094328273027102"
"1034","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6305187516049477","0.78","0.675","1.0096916552766777"
"1033","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6087196424375692","0.785","0.67","1.0094892491191356"
"1032","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6517860489563743","0.775","0.68","1.0106705584380555"
"1036","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6332842845824675","0.825","0.64","1.009566391959384"
"1037","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6210266656792403","0.785","0.66","1.009168544041942"
"1035","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6423889837782202","0.77","0.7","1.00942165519735"
"1038","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.665793879741355","0.76","0.655","1.0097454324147261"
"1039","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6772524400723325","0.765","0.66","1.010168282215895"
"1041","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6033531766754328","0.78","0.72","1.0094294508961985"
"1040","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6517633012469188","0.75","0.69","1.0106354531226596"
"1042","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.7506872117199441","0.79","0.585","1.0127729098956668"
"1043","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6355352676943422","0.8","0.67","1.009116677412168"
"1044","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6369079622769944","0.825","0.655","1.009610904592511"
"1048","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6304714386957968","0.79","0.675","1.0087654042421945"
"1049","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6068658245004546","0.78","0.7","1.0091830131791755"
"1047","0.15","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.6075147132551157","0.8","0.645","1.008990338505924"
